text_id,source_type,provider_type,provider_name,created_at,rating,sentiment_label,topic_label,text,__source_file,source_url,raw_text,dedup_key,collected_at,domain 
,review,CHECKUP_CENTER,강남검진센터,,,positive,other,배송이 빨라서 좋았어요,,,배송이 빨라서 좋았어요,fedb2dd4b4d3adaf,2026-01-07,MEDICAL
,review,PHARMACY,대전약국,,,positive,location,주차가 편리해서 좋았습니다,,,주차가 편리해서 좋았습니다,e8647429f8f006c6,2026-01-07,GENERAL
,review,PHARMACY,대전약국,,,positive,staff,직원분들이 친절하셨습니다,,,직원분들이 친절하셨습니다,8266b149f677e39e,2026-01-07,GENERAL
,review,CHECKUP_CENTER,광주검진센터,,,positive,reservation,예약 시스템이 편리해요,,,예약 시스템이 편리해요,2dc4d9c4b3450637,2026-01-07,MEDICAL
,review,PHARMACY,강남약국,,,negative,other,아쉬운 점이 있었지만 전반적으로 괜찮았습니다?,,,아쉬운 점이 있었지만 전반적으로 괜찮았습니다?,b55c6753db3c0a70,2026-01-07,GENERAL
,review,HOSPITAL,서울병원,,,positive,other,배송이 빨라서 좋았어요.,,,배송이 빨라서 좋았어요.,972b74dd5731faeb,2026-01-07,MEDICAL
,review,HOSPITAL,서울병원,,,positive,reservation,예약 시스템이 편리해요,,,예약 시스템이 편리해요,e2a6236cc51b4c7f,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,서울검진센터,,,positive,other,시설이 깨끗하고 좋네요,,,시설이 깨끗하고 좋네요,dd6dfa1e204679b0,2026-01-07,MEDICAL
,review,HOSPITAL,강남병원,,,positive,reservation,예약 시스템이 편리해요,,,예약 시스템이 편리해요,a7092fb3745a29de,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,강남검진센터,,,positive,location,주차가 편리해서 좋았습니다,,,주차가 편리해서 좋았습니다,c9f891490b32d70c,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,광주검진센터,,,negative,other,아쉬운 점이 있었지만 전반적으로 괜찮았습니다.,,,아쉬운 점이 있었지만 전반적으로 괜찮았습니다.,06d5ec8b258fd901,2026-01-07,MEDICAL
,review,HOSPITAL,서울병원,,,positive,other,전문적인 상담 감사합니다,,,전문적인 상담 감사합니다,464d7b594eb43870,2026-01-07,MEDICAL
,review,HOSPITAL,서울병원,,,positive,wait,대기 시간이 좀 길었지만 만족스러웠어요 !!,,,대기 시간이 좀 길었지만 만족스러웠어요 !!,a39e4405871853e3,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,부산검진센터,,,neutral,other,다음에도 이용할게요,,,다음에도 이용할게요,b07fad4b4430270d,2026-01-07,MEDICAL
,review,PHARMACY,부산약국,,,positive,location,주차가 편리해서 좋았습니다,,,주차가 편리해서 좋았습니다,e013b76780c0dde6,2026-01-07,GENERAL
,review,CHECKUP_CENTER,광주검진센터,,,positive,other,배송이 빨라서 좋았어요.,,,배송이 빨라서 좋았어요.,38390dfb056f4ee1,2026-01-07,MEDICAL
,review,HOSPITAL,대전병원,,,neutral,other,결과 설명이 명확했어요,,,결과 설명이 명확했어요,cf5ffa22b03e3c3d,2026-01-07,MEDICAL
,review,HOSPITAL,부산병원,,,neutral,other,결과 설명이 명확했어요 ㅜㅜ,,,결과 설명이 명확했어요 ㅜㅜ,e8f6a8011dfe9878,2026-01-07,MEDICAL
,review,PHARMACY,서울약국,,,positive,other,처음 방문인데 만족스럽습니다,,,처음 방문인데 만족스럽습니다,43bb99b325b6e982,2026-01-07,GENERAL
,review,CHECKUP_CENTER,대전검진센터,,,neutral,prep,검진이 꼼꼼하게 진행되었습니다 ㅜㅜ,,,검진이 꼼꼼하게 진행되었습니다 ㅜㅜ,e3f65925b58660b8,2026-01-07,MEDICAL
,review,PHARMACY,대전약국,,,positive,wait,대기 시간이 좀 길었지만 만족스러웠어요,,,대기 시간이 좀 길었지만 만족스러웠어요,babce76be46cdec0,2026-01-07,GENERAL
,review,HOSPITAL,서울병원,,,neutral,reservation,예약 없이 갔는데도 대기 시간이 짧았어요. !!,,,예약 없이 갔는데도 대기 시간이 짧았어요. !!,37998a78a8050d76,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,강남검진센터,,,positive,reservation,예약 시스템이 편리해요?,,,예약 시스템이 편리해요?,d2d1e09d13843b56,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,서울검진센터,,,neutral,explain,복용 방법을 자세히 알려주셨어요,,,복용 방법을 자세히 알려주셨어요,5725c03752cd7993,2026-01-07,MEDICAL
,review,HOSPITAL,강남병원,,,neutral,other,추천할 만한 곳이에요 ㅜㅜ,,,추천할 만한 곳이에요 ㅜㅜ,b64c12839e0a6a83,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,서울검진센터,,,positive,reservation,예약 시스템이 편리해요,,,예약 시스템이 편리해요,03dade279fc781c0,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,강남검진센터,,,positive,explain,약 효과가 좋았습니다?,,,약 효과가 좋았습니다?,db743aee629d28cb,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,서울검진센터,,,positive,other,전문적인 상담 감사합니다,,,전문적인 상담 감사합니다,eda27e4f10770ed5,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,대전검진센터,,,positive,reservation,예약 시스템이 편리해요.,,,예약 시스템이 편리해요.,937dca86ba72841c,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,부산검진센터,,,positive,other,전문적인 상담 감사합니다,,,전문적인 상담 감사합니다,3543a0346012588f,2026-01-07,MEDICAL
,review,PHARMACY,서울약국,,,neutral,other,재방문 의사 있습니다,,,재방문 의사 있습니다,6d488414d8afba18,2026-01-07,GENERAL
,review,HOSPITAL,강남병원,,,positive,other,처음 방문인데 만족스럽습니다,,,처음 방문인데 만족스럽습니다,0000cd5f44a0725e,2026-01-07,MEDICAL
,review,HOSPITAL,광주병원,,,neutral,explain,복용 방법을 자세히 알려주셨어요,,,복용 방법을 자세히 알려주셨어요,a1a45ac0f6347778,2026-01-07,MEDICAL
,review,PHARMACY,대전약국,,,positive,explain,약 효과가 좋았습니다,,,약 효과가 좋았습니다,c0c16c9ff73aba3f,2026-01-07,GENERAL
,review,PHARMACY,부산약국,,,positive,other,시설이 깨끗하고 좋네요 !!,,,시설이 깨끗하고 좋네요 !!,7d77c7f03a87a986,2026-01-07,GENERAL
,review,CHECKUP_CENTER,서울검진센터,,,neutral,reservation,예약 없이 갔는데도 대기 시간이 짧았어요,,,예약 없이 갔는데도 대기 시간이 짧았어요,8a482ddedda2a8a6,2026-01-07,MEDICAL
,review,HOSPITAL,부산병원,,,negative,other,아쉬운 점이 있었지만 전반적으로 괜찮았습니다?,,,아쉬운 점이 있었지만 전반적으로 괜찮았습니다?,d4ae76181af4e796,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,광주검진센터,,,positive,staff,친절하고 빠른 진료 감사합니다,,,친절하고 빠른 진료 감사합니다,986f36792bcb10ee,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,강남검진센터,,,neutral,other,결과 설명이 명확했어요,,,결과 설명이 명확했어요,06d27e96d3149d8e,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,서울검진센터,,,positive,staff,직원분들이 친절하셨습니다,,,직원분들이 친절하셨습니다,954494c21145f224,2026-01-07,MEDICAL
,review,PHARMACY,서울약국,,,neutral,other,추천할 만한 곳이에요,,,추천할 만한 곳이에요,d8db6972422ad5fc,2026-01-07,GENERAL
,review,PHARMACY,부산약국,,,positive,staff,직원분들이 친절하셨습니다?,,,직원분들이 친절하셨습니다?,0429b22433525c15,2026-01-07,GENERAL
,review,HOSPITAL,서울병원,,,positive,reservation,예약 시스템이 편리해요.,,,예약 시스템이 편리해요.,3888801dd277c6a9,2026-01-07,MEDICAL
,review,PHARMACY,강남약국,,,positive,wait,대기 시간이 좀 길었지만 만족스러웠어요,,,대기 시간이 좀 길었지만 만족스러웠어요,a9d232a376bc7ba3,2026-01-07,GENERAL
,review,PHARMACY,부산약국,,,positive,other,전문적인 상담 감사합니다. ㅠㅠ,,,전문적인 상담 감사합니다. ㅠㅠ,72da85c885641de0,2026-01-07,GENERAL
,review,CHECKUP_CENTER,강남검진센터,,,neutral,other,재방문 의사 있습니다 !!,,,재방문 의사 있습니다 !!,a62b377ec2717e73,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,서울검진센터,,,neutral,reservation,예약 없이 갔는데도 대기 시간이 짧았어요,,,예약 없이 갔는데도 대기 시간이 짧았어요,8a482ddedda2a8a6,2026-01-07,MEDICAL
,review,PHARMACY,광주약국,,,positive,other,처음 방문인데 만족스럽습니다,,,처음 방문인데 만족스럽습니다,db0648517ef26789,2026-01-07,GENERAL
,review,CHECKUP_CENTER,광주검진센터,,,positive,staff,친절하고 빠른 진료 감사합니다?,,,친절하고 빠른 진료 감사합니다?,f93c05731f6826d9,2026-01-07,MEDICAL
,review,HOSPITAL,강남병원,,,positive,reservation,예약 시스템이 편리해요,,,예약 시스템이 편리해요,a7092fb3745a29de,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,서울검진센터,,,neutral,prep,검진이 꼼꼼하게 진행되었습니다.,,,검진이 꼼꼼하게 진행되었습니다.,dad3851e6db98677,2026-01-07,MEDICAL
,review,HOSPITAL,서울병원,,,positive,other,시설이 깨끗하고 좋네요,,,시설이 깨끗하고 좋네요,45103733194d58ef,2026-01-07,MEDICAL
,review,HOSPITAL,서울병원,,,neutral,price,가격이 합리적이에요 ...,,,가격이 합리적이에요 ...,1669ba64308e511d,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,서울검진센터,,,positive,location,주차가 편리해서 좋았습니다,,,주차가 편리해서 좋았습니다,90d8bd753117ce6b,2026-01-07,MEDICAL
,review,PHARMACY,서울약국,,,neutral,other,결과 설명이 명확했어요,,,결과 설명이 명확했어요,5271476631e3e0e8,2026-01-07,GENERAL
,review,HOSPITAL,부산병원,,,neutral,reservation,예약 없이 갔는데도 대기 시간이 짧았어요 ㅜㅜ,,,예약 없이 갔는데도 대기 시간이 짧았어요 ㅜㅜ,3537fad942be00a7,2026-01-07,MEDICAL
,review,CHECKUP_CENTER,부산검진센터,,,neutral,other,다음에도 이용할게요,,,다음에도 이용할게요,b07fad4b4430270d,2026-01-07,MEDICAL
,review,PHARMACY,서울약국,,,neutral,prep,검진이 꼼꼼하게 진행되었습니다,,,검진이 꼼꼼하게 진행되었습니다,e4e08c588815c642,2026-01-07,GENERAL
,review,CHECKUP_CENTER,서울검진센터,,,positive,other,설명을 자세히 해주셔서 좋았습니다,,,설명을 자세히 해주셔서 좋았습니다,36781109dc10316e,2026-01-07,MEDICAL
,faq,HOSPITAL,서울병원,,,neutral,explain,약은 처방전이 있어야 구매 가능합니다,,,약은 처방전이 있어야 구매 가능합니다,ade558784b9ac522,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,강남검진센터,,,neutral,explain,약은 처방전이 있어야 구매 가능합니다,,,약은 처방전이 있어야 구매 가능합니다,7da69cb0da4443d9,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,광주검진센터,,,neutral,other,보험 적용 여부는 사전에 문의해주시기 바랍니다,,,보험 적용 여부는 사전에 문의해주시기 바랍니다,b3d27b036a8a6608,2026-01-07,MEDICAL
,faq,HOSPITAL,대전병원,,,neutral,other,휴무일은 일요일과 공휴일입니다,,,휴무일은 일요일과 공휴일입니다,e541693fada4d261,2026-01-07,MEDICAL
,faq,HOSPITAL,서울병원,,,neutral,reservation,예약 취소는 최소 하루 전까지 가능합니다,,,예약 취소는 최소 하루 전까지 가능합니다,70d2e65dfbe27f65,2026-01-07,MEDICAL
,faq,HOSPITAL,강남병원,,,neutral,other,배송은 영업일 기준 2-3일 소요됩니다,,,배송은 영업일 기준 2-3일 소요됩니다,fbf812511cbb4435,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,대전검진센터,,,neutral,prep,검진 결과는 일주일 이내에 확인 가능합니다,,,검진 결과는 일주일 이내에 확인 가능합니다,ab0d76b53f754f03,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,대전검진센터,,,neutral,prep,검진 전 8시간 금식이 필요합니다,,,검진 전 8시간 금식이 필요합니다,a1d906d42161f748,2026-01-07,MEDICAL
,faq,HOSPITAL,대전병원,,,neutral,other,배송은 영업일 기준 2-3일 소요됩니다,,,배송은 영업일 기준 2-3일 소요됩니다,fd004260c85829fb,2026-01-07,MEDICAL
,faq,PHARMACY,부산약국,,,neutral,wait,대기 시간은 평균 30분 정도입니다,,,대기 시간은 평균 30분 정도입니다,de6a3425cc578e1c,2026-01-07,GENERAL
,faq,HOSPITAL,강남병원,,,neutral,prep,검진 전 8시간 금식이 필요합니다,,,검진 전 8시간 금식이 필요합니다,38909bf0414a404a,2026-01-07,MEDICAL
,faq,HOSPITAL,대전병원,,,neutral,other,보험 적용 여부는 사전에 문의해주시기 바랍니다,,,보험 적용 여부는 사전에 문의해주시기 바랍니다,75b62f42b95432c1,2026-01-07,MEDICAL
,faq,PHARMACY,대전약국,,,neutral,explain,약은 처방전이 있어야 구매 가능합니다,,,약은 처방전이 있어야 구매 가능합니다,4de1afa40efd2b0f,2026-01-07,GENERAL
,faq,CHECKUP_CENTER,광주검진센터,,,neutral,wait,영업 시간은 평일 9시부터 18시까지입니다,,,영업 시간은 평일 9시부터 18시까지입니다,47fdc16befc9632a,2026-01-07,MEDICAL
,faq,PHARMACY,강남약국,,,neutral,other,배송은 영업일 기준 2-3일 소요됩니다,,,배송은 영업일 기준 2-3일 소요됩니다,71132a897244d758,2026-01-07,GENERAL
,faq,HOSPITAL,부산병원,,,neutral,other,주말 진료는 토요일 오전만 가능합니다,,,주말 진료는 토요일 오전만 가능합니다,d631dc60834443f8,2026-01-07,MEDICAL
,faq,HOSPITAL,부산병원,,,neutral,other,휴무일은 일요일과 공휴일입니다,,,휴무일은 일요일과 공휴일입니다,ef7f10843bef318f,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,대전검진센터,,,neutral,wait,영업 시간은 평일 9시부터 18시까지입니다,,,영업 시간은 평일 9시부터 18시까지입니다,86171cc4426d2d0f,2026-01-07,MEDICAL
,faq,PHARMACY,대전약국,,,neutral,other,보험 적용 여부는 사전에 문의해주시기 바랍니다,,,보험 적용 여부는 사전에 문의해주시기 바랍니다,0834fb6d958b6dac,2026-01-07,GENERAL
,faq,CHECKUP_CENTER,대전검진센터,,,neutral,reservation,당일 예약은 전화로만 가능합니다,,,당일 예약은 전화로만 가능합니다,bde4908941e38d79,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,부산검진센터,,,neutral,prep,검진 전 8시간 금식이 필요합니다,,,검진 전 8시간 금식이 필요합니다,d9d9dad36d4c5da1,2026-01-07,MEDICAL
,faq,PHARMACY,부산약국,,,neutral,wait,영업 시간은 평일 9시부터 18시까지입니다,,,영업 시간은 평일 9시부터 18시까지입니다,09c469ee9b14803f,2026-01-07,GENERAL
,faq,CHECKUP_CENTER,부산검진센터,,,neutral,location,주차는 건물 지하 주차장을 이용하실 수 있습니다,,,주차는 건물 지하 주차장을 이용하실 수 있습니다,efdf707cf683dadb,2026-01-07,MEDICAL
,faq,PHARMACY,부산약국,,,neutral,explain,약은 처방전이 있어야 구매 가능합니다,,,약은 처방전이 있어야 구매 가능합니다,1f882bc7586e39b6,2026-01-07,GENERAL
,faq,HOSPITAL,대전병원,,,neutral,reservation,초진은 예약 필수입니다,,,초진은 예약 필수입니다,e554a4686815ed9f,2026-01-07,MEDICAL
,faq,HOSPITAL,서울병원,,,neutral,explain,약은 처방전이 있어야 구매 가능합니다,,,약은 처방전이 있어야 구매 가능합니다,ade558784b9ac522,2026-01-07,MEDICAL
,faq,PHARMACY,대전약국,,,neutral,other,배송은 영업일 기준 2-3일 소요됩니다,,,배송은 영업일 기준 2-3일 소요됩니다,31072d7d40286b23,2026-01-07,GENERAL
,faq,PHARMACY,서울약국,,,neutral,location,주차는 건물 지하 주차장을 이용하실 수 있습니다,,,주차는 건물 지하 주차장을 이용하실 수 있습니다,0b4bf6da0c6693bf,2026-01-07,GENERAL
,faq,HOSPITAL,서울병원,,,neutral,reservation,예약은 전화 또는 온라인으로 가능합니다,,,예약은 전화 또는 온라인으로 가능합니다,109328f212f8c816,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,광주검진센터,,,neutral,reservation,예약 취소는 최소 하루 전까지 가능합니다,,,예약 취소는 최소 하루 전까지 가능합니다,61efb1fd41e805fa,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,광주검진센터,,,neutral,other,휴무일은 일요일과 공휴일입니다,,,휴무일은 일요일과 공휴일입니다,de321f5fca13f77a,2026-01-07,MEDICAL
,faq,PHARMACY,강남약국,,,neutral,prep,검진 전 8시간 금식이 필요합니다,,,검진 전 8시간 금식이 필요합니다,f67f6fe1a3d54625,2026-01-07,GENERAL
,faq,PHARMACY,대전약국,,,neutral,other,보험 적용 여부는 사전에 문의해주시기 바랍니다,,,보험 적용 여부는 사전에 문의해주시기 바랍니다,0834fb6d958b6dac,2026-01-07,GENERAL
,faq,PHARMACY,광주약국,,,neutral,explain,약은 처방전이 있어야 구매 가능합니다,,,약은 처방전이 있어야 구매 가능합니다,33b78f8f9ce467ac,2026-01-07,GENERAL
,faq,HOSPITAL,광주병원,,,neutral,other,보험 적용 여부는 사전에 문의해주시기 바랍니다,,,보험 적용 여부는 사전에 문의해주시기 바랍니다,d07769e6e482eb7d,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,대전검진센터,,,neutral,explain,약은 처방전이 있어야 구매 가능합니다,,,약은 처방전이 있어야 구매 가능합니다,dbf208aab51f5e74,2026-01-07,MEDICAL
,faq,HOSPITAL,대전병원,,,neutral,wait,대기 시간은 평균 30분 정도입니다,,,대기 시간은 평균 30분 정도입니다,cc65224e80a60691,2026-01-07,MEDICAL
,faq,PHARMACY,서울약국,,,neutral,location,주차는 건물 지하 주차장을 이용하실 수 있습니다,,,주차는 건물 지하 주차장을 이용하실 수 있습니다,0b4bf6da0c6693bf,2026-01-07,GENERAL
,faq,HOSPITAL,부산병원,,,neutral,reservation,초진은 예약 필수입니다,,,초진은 예약 필수입니다,5db2dff384130bbd,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,광주검진센터,,,neutral,other,배송은 영업일 기준 2-3일 소요됩니다,,,배송은 영업일 기준 2-3일 소요됩니다,264bf3b8ec733273,2026-01-07,MEDICAL
,faq,PHARMACY,강남약국,,,neutral,reservation,초진은 예약 필수입니다,,,초진은 예약 필수입니다,13dfca9f5a5a283b,2026-01-07,GENERAL
,faq,CHECKUP_CENTER,강남검진센터,,,neutral,reservation,예약은 전화 또는 온라인으로 가능합니다,,,예약은 전화 또는 온라인으로 가능합니다,cce4ef83ca2740ad,2026-01-07,MEDICAL
,faq,HOSPITAL,서울병원,,,neutral,price,진료 비용은 항목에 따라 다릅니다,,,진료 비용은 항목에 따라 다릅니다,b99d651302a31fd4,2026-01-07,MEDICAL
,faq,HOSPITAL,대전병원,,,neutral,reservation,초진은 예약 필수입니다,,,초진은 예약 필수입니다,e554a4686815ed9f,2026-01-07,MEDICAL
,faq,PHARMACY,서울약국,,,neutral,reservation,예약은 전화 또는 온라인으로 가능합니다,,,예약은 전화 또는 온라인으로 가능합니다,c12af1fe34e83bc4,2026-01-07,GENERAL
,faq,PHARMACY,서울약국,,,neutral,other,보험 적용 여부는 사전에 문의해주시기 바랍니다,,,보험 적용 여부는 사전에 문의해주시기 바랍니다,9a86a982259457fe,2026-01-07,GENERAL
,faq,CHECKUP_CENTER,서울검진센터,,,neutral,prep,검진 결과는 일주일 이내에 확인 가능합니다,,,검진 결과는 일주일 이내에 확인 가능합니다,aa5f80cfc73e2b38,2026-01-07,MEDICAL
,faq,PHARMACY,대전약국,,,neutral,reservation,당일 예약은 전화로만 가능합니다,,,당일 예약은 전화로만 가능합니다,13448ee109eb1eb7,2026-01-07,GENERAL
,faq,HOSPITAL,강남병원,,,neutral,wait,대기 시간은 평균 30분 정도입니다,,,대기 시간은 평균 30분 정도입니다,bb7a064bb7b4830a,2026-01-07,MEDICAL
,faq,PHARMACY,대전약국,,,neutral,other,보험 적용 여부는 사전에 문의해주시기 바랍니다,,,보험 적용 여부는 사전에 문의해주시기 바랍니다,0834fb6d958b6dac,2026-01-07,GENERAL
,faq,CHECKUP_CENTER,대전검진센터,,,neutral,wait,영업 시간은 평일 9시부터 18시까지입니다,,,영업 시간은 평일 9시부터 18시까지입니다,86171cc4426d2d0f,2026-01-07,MEDICAL
,faq,PHARMACY,강남약국,,,neutral,reservation,예약은 전화 또는 온라인으로 가능합니다,,,예약은 전화 또는 온라인으로 가능합니다,b59f75dfc3cc467f,2026-01-07,GENERAL
,faq,PHARMACY,서울약국,,,neutral,wait,영업 시간은 평일 9시부터 18시까지입니다,,,영업 시간은 평일 9시부터 18시까지입니다,9a83eeae0a568587,2026-01-07,GENERAL
,faq,PHARMACY,광주약국,,,neutral,price,진료 비용은 항목에 따라 다릅니다,,,진료 비용은 항목에 따라 다릅니다,f0c82bb86384a52d,2026-01-07,GENERAL
,faq,CHECKUP_CENTER,강남검진센터,,,neutral,reservation,당일 예약은 전화로만 가능합니다,,,당일 예약은 전화로만 가능합니다,1cf4947ca9fa7824,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,광주검진센터,,,neutral,other,휴무일은 일요일과 공휴일입니다,,,휴무일은 일요일과 공휴일입니다,de321f5fca13f77a,2026-01-07,MEDICAL
,faq,HOSPITAL,광주병원,,,neutral,wait,영업 시간은 평일 9시부터 18시까지입니다,,,영업 시간은 평일 9시부터 18시까지입니다,2661ee0873654cbf,2026-01-07,MEDICAL
,faq,PHARMACY,광주약국,,,neutral,wait,영업 시간은 평일 9시부터 18시까지입니다,,,영업 시간은 평일 9시부터 18시까지입니다,299828c9eac1a888,2026-01-07,GENERAL
,faq,CHECKUP_CENTER,대전검진센터,,,neutral,price,진료 비용은 항목에 따라 다릅니다,,,진료 비용은 항목에 따라 다릅니다,1c44bafc308abeef,2026-01-07,MEDICAL
,faq,PHARMACY,강남약국,,,neutral,prep,검진 결과는 일주일 이내에 확인 가능합니다,,,검진 결과는 일주일 이내에 확인 가능합니다,94ee597737800243,2026-01-07,GENERAL
,faq,CHECKUP_CENTER,광주검진센터,,,neutral,other,휴무일은 일요일과 공휴일입니다,,,휴무일은 일요일과 공휴일입니다,de321f5fca13f77a,2026-01-07,MEDICAL
,faq,PHARMACY,부산약국,,,neutral,reservation,당일 예약은 전화로만 가능합니다,,,당일 예약은 전화로만 가능합니다,b36793ad1291a53e,2026-01-07,GENERAL
,faq,CHECKUP_CENTER,부산검진센터,,,neutral,other,주말 진료는 토요일 오전만 가능합니다,,,주말 진료는 토요일 오전만 가능합니다,0cd4893391729a65,2026-01-07,MEDICAL
,faq,HOSPITAL,부산병원,,,neutral,other,주말 진료는 토요일 오전만 가능합니다,,,주말 진료는 토요일 오전만 가능합니다,d631dc60834443f8,2026-01-07,MEDICAL
,faq,HOSPITAL,광주병원,,,neutral,explain,약은 처방전이 있어야 구매 가능합니다,,,약은 처방전이 있어야 구매 가능합니다,7e05ea3a769a5bb1,2026-01-07,MEDICAL
,faq,PHARMACY,광주약국,,,neutral,reservation,예약은 전화 또는 온라인으로 가능합니다,,,예약은 전화 또는 온라인으로 가능합니다,e7bd59a515d367b0,2026-01-07,GENERAL
,faq,CHECKUP_CENTER,강남검진센터,,,neutral,other,휴무일은 일요일과 공휴일입니다,,,휴무일은 일요일과 공휴일입니다,25705c2bc10e2908,2026-01-07,MEDICAL
,faq,HOSPITAL,서울병원,,,neutral,wait,영업 시간은 평일 9시부터 18시까지입니다,,,영업 시간은 평일 9시부터 18시까지입니다,6ee225ba92b0be73,2026-01-07,MEDICAL
,faq,PHARMACY,대전약국,,,neutral,price,진료 비용은 항목에 따라 다릅니다,,,진료 비용은 항목에 따라 다릅니다,b72c528b8de28149,2026-01-07,GENERAL
,faq,HOSPITAL,부산병원,,,neutral,other,보험 적용 여부는 사전에 문의해주시기 바랍니다,,,보험 적용 여부는 사전에 문의해주시기 바랍니다,91fd966317ff8317,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,광주검진센터,,,neutral,other,배송은 영업일 기준 2-3일 소요됩니다,,,배송은 영업일 기준 2-3일 소요됩니다,264bf3b8ec733273,2026-01-07,MEDICAL
,faq,HOSPITAL,부산병원,,,neutral,explain,약은 처방전이 있어야 구매 가능합니다,,,약은 처방전이 있어야 구매 가능합니다,ae4d50f1cf5ed27b,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,대전검진센터,,,neutral,reservation,예약 취소는 최소 하루 전까지 가능합니다,,,예약 취소는 최소 하루 전까지 가능합니다,f37b03d673cd7d56,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,부산검진센터,,,neutral,wait,대기 시간은 평균 30분 정도입니다,,,대기 시간은 평균 30분 정도입니다,21bb63911937477b,2026-01-07,MEDICAL
,faq,HOSPITAL,대전병원,,,neutral,other,휴무일은 일요일과 공휴일입니다,,,휴무일은 일요일과 공휴일입니다,e541693fada4d261,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,서울검진센터,,,neutral,reservation,초진은 예약 필수입니다,,,초진은 예약 필수입니다,6ef348bd6d60a684,2026-01-07,MEDICAL
,faq,PHARMACY,대전약국,,,neutral,wait,영업 시간은 평일 9시부터 18시까지입니다,,,영업 시간은 평일 9시부터 18시까지입니다,4f2898b61070c1df,2026-01-07,GENERAL
,faq,CHECKUP_CENTER,대전검진센터,,,neutral,reservation,예약은 전화 또는 온라인으로 가능합니다,,,예약은 전화 또는 온라인으로 가능합니다,98fb8a259b0c6764,2026-01-07,MEDICAL
,faq,PHARMACY,강남약국,,,neutral,other,주말 진료는 토요일 오전만 가능합니다,,,주말 진료는 토요일 오전만 가능합니다,26c7816ab649c8b4,2026-01-07,GENERAL
,faq,HOSPITAL,대전병원,,,neutral,wait,대기 시간은 평균 30분 정도입니다,,,대기 시간은 평균 30분 정도입니다,cc65224e80a60691,2026-01-07,MEDICAL
,faq,HOSPITAL,부산병원,,,neutral,reservation,예약은 전화 또는 온라인으로 가능합니다,,,예약은 전화 또는 온라인으로 가능합니다,e066ecde7b63e719,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,대전검진센터,,,neutral,wait,영업 시간은 평일 9시부터 18시까지입니다,,,영업 시간은 평일 9시부터 18시까지입니다,86171cc4426d2d0f,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,서울검진센터,,,neutral,prep,검진 결과는 일주일 이내에 확인 가능합니다,,,검진 결과는 일주일 이내에 확인 가능합니다,aa5f80cfc73e2b38,2026-01-07,MEDICAL
,faq,HOSPITAL,대전병원,,,neutral,other,휴무일은 일요일과 공휴일입니다,,,휴무일은 일요일과 공휴일입니다,e541693fada4d261,2026-01-07,MEDICAL
,faq,PHARMACY,서울약국,,,neutral,price,진료 비용은 항목에 따라 다릅니다,,,진료 비용은 항목에 따라 다릅니다,f05be62daf573f2c,2026-01-07,GENERAL
,faq,PHARMACY,부산약국,,,neutral,reservation,초진은 예약 필수입니다,,,초진은 예약 필수입니다,d7d40d6e2ad154b7,2026-01-07,GENERAL
,faq,HOSPITAL,광주병원,,,neutral,price,진료 비용은 항목에 따라 다릅니다,,,진료 비용은 항목에 따라 다릅니다,c5d4cd82741fa8a2,2026-01-07,MEDICAL
,faq,CHECKUP_CENTER,광주검진센터,,,neutral,price,진료 비용은 항목에 따라 다릅니다,,,진료 비용은 항목에 따라 다릅니다,4066dd2f210f226c,2026-01-07,MEDICAL
,dataset,HOSPITAL,대전병원,,,neutral,prep,정기 검진의 중요성에 대해 안내드립니다,,,정기 검진의 중요성에 대해 안내드립니다,3fe2295b8a60754e,2026-01-07,MEDICAL
